unique_id,date_of_bite,species,breed,age,gender,spay_neuter,borough,zip_code,year,breed_rc
918,2016-03-08,Dog,NA,NA,U,FALSE,Brooklyn,11237,2016,NA
919,2016-03-25,Dog,Jack Russ Terr X- Chihuahua,5,M,FALSE,Brooklyn,11208,2016,Jack Russ Terr X- Chihuahua
920,2016-03-30,Dog,Dogo Argentino X,3,M,FALSE,Brooklyn,11223,2016,Dogo Argentino X
921,2016-03-28,Dog,Cairn Terrier,1,M,TRUE,Brooklyn,NA,2016,Cairn Terrier
922,2016-03-30,Dog,Boxer,9,M,TRUE,Brooklyn,11210,2016,Boxer
923,2016-03-29,Dog,NA,NA,U,FALSE,Brooklyn,11205,2016,NA
924,2016-03-26,Dog,"Schnauzer, Standard",4,M,FALSE,Brooklyn,11217,2016,"Schnauzer, Standard"
925,2016-04-01,Dog,American Pit Bull Terrier/Pit Bull,5,M,FALSE,Brooklyn,11208,2016,American Pit Bull Terrier/Pit Bull
926,2016-04-01,Dog,Terrier/Rottweiler X,6,M,FALSE,Brooklyn,11235,2016,Terrier/Rottweiler X
927,2016-04-02,Dog,Pit Bull,NA,U,FALSE,Brooklyn,NA,2016,Pit Bull (or Mix)
928,2016-04-02,Dog,Chihuahua,NA,U,FALSE,Brooklyn,NA,2016,Chihuahua
929,2016-03-31,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,NA,2016,American Pit Bull Terrier/Pit Bull
930,2016-04-03,Dog,Pit Bull,NA,U,FALSE,Brooklyn,NA,2016,Pit Bull (or Mix)
931,2016-04-05,Dog,American Pit Bull Mix / Pit Bull Mix,4,M,FALSE,Brooklyn,11223,2016,American Pit Bull Mix / Pit Bull Mix
932,2016-04-04,Dog,Golden Retriever,NA,U,FALSE,Brooklyn,11222,2016,Golden Retriever
933,2016-04-06,Dog,American Pit Bull Terrier/Pit Bull,3,M,FALSE,Brooklyn,11212,2016,American Pit Bull Terrier/Pit Bull
934,2016-04-07,Dog,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE,Brooklyn,11221,2016,American Pit Bull Mix / Pit Bull Mix
935,2016-04-07,Dog,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE,Brooklyn,11221,2016,American Pit Bull Mix / Pit Bull Mix
936,2016-04-06,Dog,NA,NA,U,FALSE,Brooklyn,11220,2016,NA
937,2016-04-05,Dog,Mixed,NA,U,FALSE,Brooklyn,11229,2016,Mixed
938,2016-04-08,Dog,Pit Bull,7,M,FALSE,Brooklyn,11214,2016,Pit Bull (or Mix)
939,2016-04-07,Dog,Pit Bull,1,U,FALSE,Brooklyn,11223,2016,Pit Bull (or Mix)
940,2016-04-07,Dog,Dachshund Smooth Coat Miniature,7,M,FALSE,Brooklyn,11220,2016,Dachshund Smooth Coat Miniature
941,2016-04-07,Dog,Staffordshire Terrier/Pitbull Mix,1,F,TRUE,Brooklyn,11221,2016,Staffordshire Terrier/Pitbull Mix
942,2016-04-08,Dog,Dalmatian,NA,U,FALSE,Brooklyn,11208,2016,Dalmatian
943,2016-04-08,Dog,NA,NA,U,FALSE,Brooklyn,11217,2016,NA
944,2016-04-02,Dog,Chihuahua,NA,U,FALSE,Brooklyn,11234,2016,Chihuahua
945,2016-04-09,Dog,Chihuahua,NA,U,FALSE,Brooklyn,11206,2016,Chihuahua
946,2016-04-09,Dog,Mastiff,NA,U,FALSE,Brooklyn,11238,2016,Mastiff
947,2016-04-11,Dog,American Pit Bull Mix / Pit Bull Mix,3,M,TRUE,Brooklyn,11210,2016,American Pit Bull Mix / Pit Bull Mix
948,2016-04-04,Dog,Maltese X,3,M,FALSE,Brooklyn,11235,2016,Maltese X
949,2016-04-12,Dog,American Pit Bull Terrier/Pit Bull,NA,M,FALSE,Brooklyn,11206,2016,American Pit Bull Terrier/Pit Bull
950,2016-04-10,Dog,Corgi,2,M,FALSE,Brooklyn,11232,2016,Corgi
951,2016-03-09,Dog,Chihuahua,2-3M,M,FALSE,Brooklyn,11237,2016,Chihuahua
952,2016-04-10,Dog,NA,NA,U,FALSE,Brooklyn,11211,2016,NA
953,2016-04-14,Dog,Pekingese,3,M,TRUE,Brooklyn,11238,2016,Pekingese
954,2016-04-16,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11207,2016,Pit Bull (or Mix)
955,2016-04-14,Dog,Pharoh Hound,2,M,TRUE,Brooklyn,11209,2016,Pharoh Hound
956,2016-04-17,Dog,Labrador Retriever Crossbreed,3,F,TRUE,Brooklyn,11201,2016,Labrador Retriever Crossbreed
957,2016-04-16,Dog,NA,NA,U,FALSE,Brooklyn,11201,2016,NA
958,2016-04-18,Dog,Rhodesian Ridgeback,8,M,TRUE,Brooklyn,11225,2016,Rhodesian Ridgeback
959,2016-04-14,Dog,Pit Bull,10,F,TRUE,Brooklyn,11209,2016,Pit Bull (or Mix)
960,2016-04-17,Dog,Labrador Retriever,NA,U,FALSE,Brooklyn,11214,2016,Labrador Retriever
961,2016-04-15,Dog,Lhasa Apso/Maltese,5,M,TRUE,Brooklyn,11208,2016,Lhasa Apso/Maltese
962,2016-04-19,Dog,American Pit Bull Terrier/Pit Bull,3,M,TRUE,Brooklyn,11216,2016,American Pit Bull Terrier/Pit Bull
963,2016-04-19,Dog,Beagle,6,M,TRUE,Brooklyn,11238,2016,Beagle
964,2016-04-19,Dog,Pitbull/Rottweiler,NA,U,FALSE,Brooklyn,NA,2016,Pitbull/Rottweiler
965,2016-04-20,Dog,Pit Bull,7,M,TRUE,Brooklyn,11237,2016,Pit Bull (or Mix)
966,2016-04-21,Dog,Pit Bull,3,M,FALSE,Brooklyn,11221,2016,Pit Bull (or Mix)
967,2016-04-20,Dog,NA,NA,U,FALSE,Brooklyn,11229,2016,NA
968,2016-04-19,Dog,"Collie, Border",7,F,TRUE,Brooklyn,11249,2016,"Collie, Border"
969,2016-04-23,Dog,Maltese,6,M,TRUE,Brooklyn,11249,2016,Maltese
970,2016-04-25,Dog,NA,NA,U,FALSE,Brooklyn,NA,2016,NA
971,2016-04-17,Dog,Beagle Crossbreed,5,M,TRUE,Brooklyn,11204,2016,Beagle Crossbreed
972,2016-04-19,Dog,Pit Bull,7,F,TRUE,Brooklyn,11231,2016,Pit Bull (or Mix)
973,2016-04-25,Dog,Blue Nosed Pit Bull,3,F,FALSE,Brooklyn,11233,2016,Blue Nosed Pit Bull
974,2016-04-26,Dog,NA,NA,U,FALSE,Brooklyn,11222,2016,NA
975,2016-04-29,Dog,Yorkshire Terrier Crossbreed,1,M,TRUE,Brooklyn,11235,2016,Yorkshire Terrier Crossbreed
976,2016-04-28,Dog,Pit Bull,NA,U,FALSE,Brooklyn,NA,2016,Pit Bull (or Mix)
977,2016-04-27,Dog,American Pit Bull Terrier/Pit Bull,NA,M,FALSE,Brooklyn,11234,2016,American Pit Bull Terrier/Pit Bull
978,2016-04-26,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11221,2016,Pit Bull (or Mix)
979,2016-04-29,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11212,2016,American Pit Bull Terrier/Pit Bull
980,2016-04-21,Dog,Shepard X,4,M,TRUE,Brooklyn,11228,2016,Shepard X
981,2016-05-01,Dog,NA,NA,U,FALSE,Brooklyn,11207,2016,NA
982,2016-05-02,Dog,Dalmatian,1,M,TRUE,Brooklyn,11221,2016,Dalmatian
983,2016-05-02,Dog,Shih Tzu X,NA,U,FALSE,Brooklyn,11206,2016,Shih Tzu X
984,2016-04-29,Dog,"Mastiff, Tibetan",NA,U,FALSE,Brooklyn,11237,2016,"Mastiff, Tibetan"
985,2016-05-03,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11225,2016,Pit Bull (or Mix)
986,2016-05-05,Dog,American Pit Bull Mix / Pit Bull Mix,4,F,FALSE,Brooklyn,11236,2016,American Pit Bull Mix / Pit Bull Mix
987,2016-04-22,Dog,Mixed,2018-02-03T00:00:00.000,M,FALSE,Brooklyn,11207,2016,Mixed
988,2016-05-03,Dog,Cocker Spaniel,5,M,TRUE,Brooklyn,11229,2016,Cocker Spaniel
989,2016-04-21,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11207,2016,Pit Bull (or Mix)
990,2016-04-12,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11236,2016,Pit Bull (or Mix)
991,2016-04-27,Dog,Staffordshire Bull Terrier,NA,M,FALSE,Brooklyn,11223,2016,Staffordshire Bull Terrier
992,2016-05-02,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11211,2016,Pit Bull (or Mix)
993,2016-04-25,Dog,Yorkshire Terrier,NA,U,FALSE,Brooklyn,11206,2016,Yorkshire Terrier
994,2016-04-30,Dog,Chihuahua,9,M,TRUE,Brooklyn,11230,2016,Chihuahua
995,2016-05-09,Dog,Pit Bull,2,M,TRUE,Brooklyn,11208,2016,Pit Bull (or Mix)
996,2016-05-10,Dog,Golden Retriever,11,M,TRUE,Brooklyn,11217,2016,Golden Retriever
997,2016-05-09,Dog,Mixed,NA,U,FALSE,Brooklyn,11221,2016,Mixed
998,2016-05-05,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11231,2016,Pit Bull (or Mix)
999,2016-05-10,Dog,Shih Tzu,2,M,FALSE,Brooklyn,11234,2016,Shih Tzu
1000,2016-05-08,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11221,2016,Pit Bull (or Mix)
1001,2016-05-11,Dog,American Pit Bull Mix / Pit Bull Mix,1,U,FALSE,Brooklyn,11210,2016,American Pit Bull Mix / Pit Bull Mix
1002,2016-05-07,Dog,NA,NA,U,FALSE,Brooklyn,11226,2016,NA
1003,2016-05-11,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11212,2016,Pit Bull (or Mix)
1004,2016-05-09,Dog,American Pit Bull Mix / Pit Bull Mix,4,M,TRUE,Brooklyn,11234,2016,American Pit Bull Mix / Pit Bull Mix
1005,2016-05-12,Dog,Beagle Crossbreed,4,M,TRUE,Brooklyn,11223,2016,Beagle Crossbreed
1006,2016-05-14,Dog,Pit Bull,4,U,FALSE,Brooklyn,11208,2016,Pit Bull (or Mix)
1007,2016-05-14,Dog,Mixed/Other,NA,U,FALSE,Brooklyn,11235,2016,Mixed/Other
1008,2016-05-12,Dog,Poodle X,12,M,TRUE,Brooklyn,11237,2016,Poodle X
1009,2016-05-09,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11234,2016,American Pit Bull Terrier/Pit Bull
1010,2016-05-17,Dog,"Pointer, German Shorthaired",11 MTHS,M,FALSE,Brooklyn,11220,2016,"Pointer, German Shorthaired"
1011,2016-05-11,Dog,Jack Russ,7,M,TRUE,Brooklyn,11238,2016,Jack Russ
1012,2016-05-12,Dog,NA,NA,U,FALSE,Brooklyn,NA,2016,NA
1013,2016-05-13,Dog,Pit Bull,NA,U,FALSE,Brooklyn,NA,2016,Pit Bull (or Mix)
1014,2016-05-14,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11238,2016,Pit Bull (or Mix)
1015,2016-05-15,Dog,Pit Bull,9,M,FALSE,Brooklyn,11209,2016,Pit Bull (or Mix)
1016,2016-05-11,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11212,2016,Pit Bull (or Mix)
1017,2016-05-17,Dog,American Staffordshire Terrier,2,M,TRUE,Brooklyn,11208,2016,American Staffordshire Terrier
1018,2016-05-17,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11236,2016,Pit Bull (or Mix)
1019,2016-05-17,Dog,Rottweiler,1,M,TRUE,Brooklyn,11204,2016,Rottweiler
1020,2016-05-18,Dog,Mixed/Other,2 YRS,M,TRUE,Brooklyn,11201,2016,Mixed/Other
1021,2016-05-20,Dog,Mixed/Other,5,M,FALSE,Brooklyn,11216,2016,Mixed/Other
1022,2016-05-19,Dog,Pit Bull,1,F,TRUE,Brooklyn,11216,2016,Pit Bull (or Mix)
1023,2016-05-23,Dog,"Poodle, Miniature",2,M,FALSE,Brooklyn,11212,2016,"Poodle, Miniature"
1024,2016-05-22,Dog,American Pit Bull Terrier/Pit Bull,8,M,FALSE,Brooklyn,11229,2016,American Pit Bull Terrier/Pit Bull
1025,2016-05-22,Dog,Terrier,NA,U,FALSE,Brooklyn,11221,2016,Terrier
1026,2016-05-23,Dog,NA,NA,U,FALSE,Brooklyn,11211,2016,NA
1027,2016-05-24,Dog,Mixed/Other,4 YRS,F,TRUE,Brooklyn,11206,2016,Mixed/Other
1028,2016-05-22,Dog,Pit Bull,NA,M,FALSE,Brooklyn,11231,2016,Pit Bull (or Mix)
1029,2016-05-12,Dog,Rottweiler,2,M,TRUE,Brooklyn,11215,2016,Rottweiler
1030,2016-05-22,Dog,Terrier,NA,U,FALSE,Brooklyn,11237,2016,Terrier
1031,2016-05-23,Dog,Yorkshire Terrier,1,M,TRUE,Brooklyn,11236,2016,Yorkshire Terrier
1032,2016-05-21,Dog,"Jindo Dog,",7,M,TRUE,Brooklyn,11234,2016,"Jindo Dog,"
1033,2016-05-18,Dog,NA,NA,U,FALSE,Brooklyn,NA,2016,NA
1034,2016-05-23,Dog,Beagle,NA,M,TRUE,Brooklyn,NA,2016,Beagle
1035,2016-05-25,Dog,Terrier,NA,U,FALSE,Brooklyn,11209,2016,Terrier
1036,2016-05-25,Dog,Weimaraner,4,M,TRUE,Brooklyn,11234,2016,Weimaraner
1037,2016-05-22,Dog,Gold Retriever/Lab/Chow Chow X,1,M,TRUE,Brooklyn,11211,2016,Gold Retriever/Lab/Chow Chow X
1038,2016-05-26,Dog,Pit Bull,NA,U,FALSE,Brooklyn,NA,2016,Pit Bull (or Mix)
1039,2016-05-19,Dog,Pit Bull,6,M,TRUE,Brooklyn,11230,2016,Pit Bull (or Mix)
1040,2016-05-27,Dog,American Pit Bull Terrier/Pit Bull,11,M,TRUE,Brooklyn,11234,2016,American Pit Bull Terrier/Pit Bull
1041,2016-05-26,Dog,Bull Terrier,5,M,FALSE,Brooklyn,11226,2016,Bull Terrier
1042,2016-05-26,Dog,German Shepherd,8,F,FALSE,Brooklyn,11204,2016,German Shepherd
1043,2016-05-25,Dog,NA,NA,U,FALSE,Brooklyn,11220,2016,NA
1044,2016-05-29,Dog,NA,NA,U,FALSE,Brooklyn,11220,2016,NA
1045,2016-05-29,Dog,"Poodle, Miniature",NA,U,FALSE,Brooklyn,11213,2016,"Poodle, Miniature"
1046,2016-05-24,Dog,NA,NA,U,FALSE,Brooklyn,NA,2016,NA
1047,2016-05-26,Dog,NA,NA,U,FALSE,Brooklyn,11226,2016,NA
1048,2016-05-27,Dog,Cocker Spaniel,5M,F,FALSE,Brooklyn,11234,2016,Cocker Spaniel
1049,2016-06-01,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11213,2016,American Pit Bull Terrier/Pit Bull
1050,2016-06-01,Dog,Pit Bull,4,M,FALSE,Brooklyn,11236,2016,Pit Bull (or Mix)
1051,2016-06-01,Dog,NA,NA,U,FALSE,Brooklyn,11203,2016,NA
1052,2016-06-02,Dog,German Shepherd,NA,U,FALSE,Brooklyn,11237,2016,German Shepherd
1053,2016-06-02,Dog,Boxer,NA,U,FALSE,Brooklyn,11210,2016,Boxer
1054,2016-06-01,Dog,NA,NA,U,FALSE,Brooklyn,11237,2016,NA
1055,2016-06-03,Dog,Pit Bull,NA,M,FALSE,Brooklyn,11234,2016,Pit Bull (or Mix)
1056,2016-06-01,Dog,Akita,NA,U,FALSE,Brooklyn,11234,2016,Akita
1057,2016-06-04,Dog,Pit Bull/Lab X,6,M,FALSE,Brooklyn,11209,2016,Pit Bull/Lab X
1058,2016-06-05,Dog,"Poodle, Toy",2,M,FALSE,Brooklyn,11228,2016,"Poodle, Toy"
1059,2016-05-31,Dog,"Collie, Border",NA,U,FALSE,Brooklyn,11228,2016,"Collie, Border"
1060,2016-06-03,Dog,Chihuahua Crossbreed,2,M,FALSE,Brooklyn,11221,2016,Chihuahua Crossbreed
1061,2016-06-04,Dog,Mixed/Other,3,F,TRUE,Brooklyn,11205,2016,Mixed/Other
1062,2016-06-04,Dog,NA,NA,U,FALSE,Brooklyn,11205,2016,NA
1063,2016-06-05,Dog,American Pit Bull Mix / Pit Bull Mix,2018-03-04T00:00:00.000,F,TRUE,Brooklyn,11218,2016,American Pit Bull Mix / Pit Bull Mix
1064,2016-05-31,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11212,2016,Pit Bull (or Mix)
1065,2016-06-01,Dog,Rottweiler,NA,U,FALSE,Brooklyn,11208,2016,Rottweiler
1066,2016-05-29,Dog,Yorkshire Terrier,9,M,FALSE,Brooklyn,11220,2016,Yorkshire Terrier
1067,2016-06-09,Dog,"Bull Dog, French",4,M,TRUE,Brooklyn,NA,2016,"Bull Dog, French"
1068,2016-06-09,Dog,American Pit Bull Terrier/Pit Bull,NA,M,TRUE,Brooklyn,11235,2016,American Pit Bull Terrier/Pit Bull
1069,2016-06-10,Dog,Labrador,22 MTHS,M,TRUE,Brooklyn,11234,2016,Labrador
1070,2016-06-10,Dog,NA,NA,M,FALSE,Brooklyn,11236,2016,NA
1071,2016-06-12,Dog,Shih Tzu,NA,M,FALSE,Brooklyn,11233,2016,Shih Tzu
1072,2016-06-11,Dog,Pit Bull,4M,M,FALSE,Brooklyn,11232,2016,Pit Bull (or Mix)
1073,2016-06-12,Dog,Pit Bull,NA,M,TRUE,Brooklyn,11220,2016,Pit Bull (or Mix)
1074,2016-06-13,Dog,Pit Bull,3,M,FALSE,Brooklyn,11221,2016,Pit Bull (or Mix)
1075,2016-06-13,Dog,Terrier Hound X,1,M,TRUE,Brooklyn,11222,2016,Terrier Hound X
1076,2016-06-11,Dog,American Bully,3,F,TRUE,Brooklyn,11228,2016,American Bully
1077,2016-06-11,Dog,Pomeranian,8,M,FALSE,Brooklyn,NA,2016,Pomeranian
1078,2016-06-10,Dog,Pit Bull/Rottweiler,3,M,FALSE,Brooklyn,11236,2016,Pit Bull/Rottweiler
1079,2016-06-14,Dog,"Poodle, Standard",NA,U,FALSE,Brooklyn,11208,2016,"Poodle, Standard"
1080,2016-06-15,Dog,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE,Brooklyn,11208,2016,American Pit Bull Mix / Pit Bull Mix
1081,2016-06-14,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11224,2016,Pit Bull (or Mix)
1082,2016-06-12,Dog,German Shepherd,NA,U,FALSE,Brooklyn,11207,2016,German Shepherd
1083,2016-06-16,Dog,American Pit Bull Terrier/Pit Bull,2,F,TRUE,Brooklyn,11234,2016,American Pit Bull Terrier/Pit Bull
1084,2016-06-17,Dog,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE,Brooklyn,11226,2016,American Pit Bull Mix / Pit Bull Mix
1085,2016-06-07,Dog,Border Collie X,1,M,TRUE,Brooklyn,11221,2016,Border Collie X
1086,2016-06-12,Dog,Dachshund,6,M,TRUE,Brooklyn,11215,2016,Dachshund
1087,2016-06-17,Dog,Yorkshire Terrier,2,M,FALSE,Brooklyn,11220,2016,Yorkshire Terrier
1088,2016-06-21,Dog,Chihuahua Crossbreed,9,M,TRUE,Brooklyn,11204,2016,Chihuahua Crossbreed
1089,2016-06-20,Dog,Bull Dog,NA,U,FALSE,Brooklyn,11207,2016,Bull Dog
1090,2016-06-20,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11215,2016,American Pit Bull Terrier/Pit Bull
1091,2016-06-21,Dog,Shih Tzu,1,M,FALSE,Brooklyn,11237,2016,Shih Tzu
1092,2016-06-21,Dog,Mixed/Other,6,F,FALSE,Brooklyn,11208,2016,Mixed/Other
1093,2016-06-22,Dog,NA,NA,U,FALSE,Brooklyn,11236,2016,NA
1094,2016-06-22,Dog,American Pit Bull Terrier/Pit Bull,2,U,FALSE,Brooklyn,11209,2016,American Pit Bull Terrier/Pit Bull
1095,2016-05-25,Dog,German Shepherd,NA,M,TRUE,Brooklyn,11234,2016,German Shepherd
1096,2016-06-23,Dog,Chihuahua,8,M,FALSE,Brooklyn,11203,2016,Chihuahua
1097,2016-06-22,Dog,Lhasa Apso/Poodle X,3,M,FALSE,Brooklyn,11227,2016,Lhasa Apso/Poodle X
1098,2016-06-23,Dog,Rottweiler,NA,U,FALSE,Brooklyn,11206,2016,Rottweiler
1099,2016-06-23,Dog,Rottweiler,NA,U,FALSE,Brooklyn,11206,2016,Rottweiler
1100,2016-06-23,Dog,American Pit Bull Mix / Pit Bull Mix,4,F,TRUE,Brooklyn,NA,2016,American Pit Bull Mix / Pit Bull Mix
1101,2016-06-23,Dog,American Pit Bull Mix / Pit Bull Mix,6,F,TRUE,Brooklyn,11213,2016,American Pit Bull Mix / Pit Bull Mix
1102,2016-06-24,Dog,American Staffordshire Terrier,3,M,TRUE,Brooklyn,11249,2016,American Staffordshire Terrier
1103,2016-06-27,Dog,Newfoundland,3,F,FALSE,Brooklyn,11209,2016,Newfoundland
1104,2016-06-26,Dog,American Pit Bull Terrier/Pit Bull,1,M,TRUE,Brooklyn,11233,2016,American Pit Bull Terrier/Pit Bull
1105,2016-06-18,Dog,German Shepherd,NA,U,FALSE,Brooklyn,11209,2016,German Shepherd
1106,2016-06-27,Dog,Shih Tzu,NA,U,FALSE,Brooklyn,NA,2016,Shih Tzu
1107,2016-06-22,Dog,Bichon Frise,5,M,TRUE,Brooklyn,11215,2016,Bichon Frise
1108,2016-06-29,Dog,Jack Russ,8,M,TRUE,Brooklyn,11232,2016,Jack Russ
1109,2016-06-29,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11215,2016,Pit Bull (or Mix)
1110,2016-06-25,Dog,Labrador/Mix,9,M,TRUE,Brooklyn,11215,2016,Labrador/Mix
1111,2016-06-25,Dog,American Pit Bull Mix / Pit Bull Mix,1,M,TRUE,Brooklyn,11215,2016,American Pit Bull Mix / Pit Bull Mix
1112,2016-06-30,Dog,Irish Wolfhound,NA,U,FALSE,Brooklyn,NA,2016,Irish Wolfhound
1113,2016-06-29,Dog,NA,NA,U,FALSE,Brooklyn,11215,2016,NA
1114,2016-06-30,Dog,Lab/Chow Chow X,8,M,FALSE,Brooklyn,11220,2016,Lab/Chow Chow X
1115,2016-06-30,Dog,NA,41,M,FALSE,Brooklyn,NA,2016,NA
1116,2016-07-03,Dog,Boxer,8,M,FALSE,Brooklyn,11204,2016,Boxer
1117,2016-07-03,Dog,NA,NA,U,FALSE,Brooklyn,NA,2016,NA
1118,2016-07-03,Dog,Belgian Malinois,4,F,TRUE,Brooklyn,11218,2016,Belgian Malinois
1119,2016-07-04,Dog,NA,NA,U,FALSE,Brooklyn,11216,2016,NA
1120,2016-07-02,Dog,American Staffordshire Terrier,9,M,FALSE,Brooklyn,11233,2016,American Staffordshire Terrier
1121,2016-06-19,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11239,2016,Pit Bull (or Mix)
1122,2016-06-20,Dog,NA,NA,U,FALSE,Brooklyn,11212,2016,NA
1123,2016-07-03,Dog,Australian Kelpie,NA,U,FALSE,Brooklyn,NA,2016,Australian Kelpie
1124,2016-07-02,Dog,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE,Brooklyn,11231,2016,American Pit Bull Mix / Pit Bull Mix
1125,2016-07-01,Dog,Labrador Mix,5,M,TRUE,Brooklyn,NA,2016,Labrador Mix
1126,2016-07-03,Dog,NA,NA,U,FALSE,Brooklyn,NA,2016,NA
1127,2016-07-02,Dog,NA,NA,U,FALSE,Brooklyn,11223,2016,NA
1128,2016-07-07,Dog,American Pit Bull Terrier/Pit Bull,3,M,FALSE,Brooklyn,11206,2016,American Pit Bull Terrier/Pit Bull
1129,2016-06-24,Dog,Bull Dog,3,M,TRUE,Brooklyn,11225,2016,Bull Dog
1130,2016-07-10,Dog,Brussels Griffon,5,M,FALSE,Brooklyn,11208,2016,Brussels Griffon
1131,2016-07-10,Dog,Chow Chow,4,M,FALSE,Brooklyn,11224,2016,Chow Chow
1132,2016-07-06,Dog,Rottweiler,NA,U,FALSE,Brooklyn,11214,2016,Rottweiler
1133,2016-07-04,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11235,2016,Pit Bull (or Mix)
1134,2016-07-02,Dog,German Shepherd,1,F,TRUE,Brooklyn,11204,2016,German Shepherd
1135,2016-07-08,Dog,American Staffordshire Terrier,2,M,TRUE,Brooklyn,11249,2016,American Staffordshire Terrier
1136,2016-07-08,Dog,Labrador Retriever Crossbreed,NA,U,FALSE,Brooklyn,11214,2016,Labrador Retriever Crossbreed
1137,2016-07-09,Dog,Silky Terrier,2,M,TRUE,Brooklyn,11235,2016,Silky Terrier
1138,2016-07-13,Dog,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE,Brooklyn,11208,2016,American Pit Bull Mix / Pit Bull Mix
1139,2016-07-12,Dog,NA,NA,U,FALSE,Brooklyn,NA,2016,NA
1140,2016-06-22,Dog,NA,NA,U,FALSE,Brooklyn,NA,2016,NA
1141,2016-07-07,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11228,2016,Pit Bull (or Mix)
1142,2016-07-06,Dog,NA,NA,M,FALSE,Brooklyn,11210,2016,NA
1143,2016-07-10,Dog,Maltese/Terrier X,8,M,TRUE,Brooklyn,NA,2016,Maltese/Terrier X
1144,2016-07-12,Dog,Dachshund Smooth Coat,NA,U,FALSE,Brooklyn,11214,2016,Dachshund Smooth Coat
1145,2016-07-09,Dog,NA,NA,U,FALSE,Brooklyn,NA,2016,NA
1146,2016-07-14,Dog,Silky Terrier,3,M,FALSE,Brooklyn,11204,2016,Silky Terrier
1147,2016-07-14,Dog,Mini Australian Shepherd,8,M,TRUE,Brooklyn,11205,2016,Mini Australian Shepherd
1148,2016-07-16,Dog,Pomeranian/Terrier,5,M,TRUE,Brooklyn,11237,2016,Pomeranian/Terrier
1149,2016-07-15,Dog,Bull Dog,NA,U,FALSE,Brooklyn,11206,2016,Bull Dog
1150,2016-07-18,Dog,Pit Bull,NA,M,FALSE,Brooklyn,11224,2016,Pit Bull (or Mix)
1151,2016-07-16,Dog,NA,NA,U,FALSE,Brooklyn,11229,2016,NA
1152,2016-07-19,Dog,Great Dane,1,F,TRUE,Brooklyn,11220,2016,Great Dane
1153,2016-07-11,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11215,2016,American Pit Bull Terrier/Pit Bull
1154,2016-07-17,Dog,Boston Terrier,1,M,FALSE,Brooklyn,11233,2016,Boston Terrier
1155,2016-07-19,Dog,Mastiff,4,M,FALSE,Brooklyn,11216,2016,Mastiff
1156,2016-07-20,Dog,American Pit Bull Terrier/Pit Bull,1,M,FALSE,Brooklyn,11208,2016,American Pit Bull Terrier/Pit Bull
1157,2016-07-13,Dog,Mix Breed/ Pit Bull,3,F,FALSE,Brooklyn,11214,2016,Mix Breed/ Pit Bull
1158,2016-07-22,Dog,Shepherd/Pit Bull X,1,M,TRUE,Brooklyn,11209,2016,Shepherd/Pit Bull X
1159,2016-07-23,Dog,Shiba Inu,9,M,TRUE,Brooklyn,11211,2016,Shiba Inu
1160,2016-07-25,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11235,2016,Pit Bull (or Mix)
1161,2016-07-21,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11208,2016,Pit Bull (or Mix)
1162,2016-07-25,Dog,Siberian Husky,1,M,FALSE,Brooklyn,11214,2016,Siberian Husky
1163,2016-07-22,Dog,Pit Bull,2,M,FALSE,Brooklyn,NA,2016,Pit Bull (or Mix)
1164,2016-07-23,Dog,Alaskan Malmute,10M,M,FALSE,Brooklyn,11234,2016,Alaskan Malmute
1165,2016-07-23,Dog,Catahoula Cur,4,F,TRUE,Brooklyn,11209,2016,Catahoula Cur
